Arc_ID,aquifer_groundwater_recharge_fator,GTEMP_1971_2000,max_groundwater_recharge,max_soil_water_content,mean_basin_slope_class,open_water_fraction,permanent_snow_ice_fraction,cell_area,super_basin_id,basin_identifier,area_max_soil,gamma,upstream_cell_area,upstream_cell_area_max_soil,max_soil_water_content_weight,aquifer_groundwater_recharge_fator_weight,GTEMP_1971_2000_weight,max_groundwater_recharge_weight,mean_basin_slope_class_weight,open_water_fraction_weight,permanent_snow_ice_fraction_weight,ln_gamma,gamma_estimated,gamma_final
61121,70,17.48,450.0,116.0,39,0.0314,0,2909.6116,59821,1389500,2909.6116,0.4965879363412138,17524.9366,17524.9366,130.38532869785104,70.0,18.899469579878538,443.35892239404734,41.34108103421042,0.10403286977237909,0.0,-0.699994698709756,2.5486822680775028,0.4965879363412138
60580,70,19.86,450.0,580.0,45,0.60119,0,2934.5903,60768,60768,2934.5903,,5861.0735,5861.0735,566.0193649508063,70.0,21.617565549041483,474.96541973070293,39.50760765924535,1.1345961648822525,0.0,,0.5657487585331235,0.5657487585331235
60768,70,23.38,500.0,552.0,34,1.66948,0,2926.4832,60768,60768,2926.4832,,5861.0735,5861.0735,566.0193649508063,70.0,21.617565549041483,474.96541973070293,39.50760765924535,1.1345961648822525,0.0,,0.5657487585331235,0.5657487585331235
60581,70,22.85,500.0,568.0,40,1.2969,0,2934.5903,60581,60581,2934.5903,,2934.5903,2934.5903,568.0,70.0,22.85,500.0,40.0,1.2969,0.0,,0.550345143004703,0.550345143004703
60582,70,24.26,475.0,119.912,41,0.0,0,2934.5903,60582,60582,2934.5903,,2934.5903,2934.5903,119.912,70.0,24.26,474.99999999999994,41.0,0.0,0.0,,2.844588852739166,2.844588852739166
60583,100,26.92,575.0,82.5,23,0.0,0,2934.5903,60583,60583,2934.5903,,5869.1806,5869.1806,83.25,100.0,26.96,575.0,19.5,0.0,0.0,,5.0,5.0
60584,100,27.0,575.0,84.0,16,0.0,0,2934.5903,60583,60583,2934.5903,,5869.1806,5869.1806,83.25,100.0,26.96,575.0,19.5,0.0,0.0,,5.0,5.0
60585,100,27.34,575.0,78.0,17,0.0,0,2934.5903,60401,5607025,2934.5903,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60586,100,27.51,500.0,136.5,23,0.4802,0,2934.5903,60401,5607025,2934.5903,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60587,100,27.4,500.0,41.5,15,0.0,0,2934.5903,60401,5607025,2934.5903,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60588,70,27.26,525.0,46.5,18,0.0,0,2934.5903,60401,5607025,2934.5903,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60772,100,26.99,650.0,39.5,19,0.0,0,2926.4832,60401,5607025,2926.4832,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60773,100,27.09,650.0,49.5,20,0.1303,0,2926.4832,60401,5607025,2926.4832,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60774,100,27.36,475.0,45.5,20,0.18694,0,2926.4832,60401,5607025,2926.4832,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60775,100,27.42,475.0,45.0,16,0.09392,0,2926.4832,60401,5607025,2926.4832,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60776,70,27.49,475.0,47.5,17,0.67651,0,2926.4832,60401,5607025,2926.4832,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60955,100,26.62,675.0,44.0,15,0.0,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60956,100,26.7,650.0,53.5,18,0.0,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60957,100,27.07,700.0,54.5,16,0.0,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60958,70,27.25,550.0,42.0,19,0.13385,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60959,70,27.29,525.0,36.0,21,0.03144,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60960,70,27.42,450.0,54.0,18,0.0,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60961,70,26.87,550.0,36.0,19,0.0,0,2918.1567,60401,5607025,2918.1567,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
61133,70,27.0,625.0,36.0,11,0.0,0,2909.6116,60401,5607025,2909.6116,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
61134,70,26.99,600.0,46.5,14,0.0,0,2909.6116,60401,5607025,2909.6116,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
61135,70,26.83,625.0,42.0,12,0.0,0,2909.6116,60401,5607025,2909.6116,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
61136,70,26.78,600.0,27.0,16,0.0,0,2909.6116,60401,5607025,2909.6116,5.0,58436.3205,58436.3205,50.08257755636753,85.0236224062054,27.13450767330568,568.6582754641439,17.20434648687369,0.08683949163340973,0.0,1.6094379124341003,5.0,5.0
60590,50,26.74,525.0,33.0,23,0.0,0,2934.5903,60401,5607024,2934.5903,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60592,50,26.46,525.0,38.5,25,0.0,0,2934.5903,60401,5607024,2934.5903,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60593,50,26.23,550.0,33.0,27,0.0,0,2934.5903,60401,5607024,2934.5903,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60777,70,27.52,410.0,64.0,16,0.39186,0,2926.4832,60401,5607024,2926.4832,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60778,70,26.67,500.0,37.0,25,0.0,0,2926.4832,60401,5607024,2926.4832,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60779,50,26.25,575.0,21.0,22,0.0,0,2926.4832,60401,5607024,2926.4832,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60780,50,26.39,500.0,60.0,23,0.0,0,2926.4832,60401,5607024,2926.4832,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60962,50,26.76,525.0,38.0,19,0.0,0,2918.1567,60401,5607024,2918.1567,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60963,70,26.11,525.0,36.0,22,0.0,0,2918.1567,60401,5607024,2918.1567,5.0,26346.0171,26346.0171,40.05266604605673,56.658405379991954,26.569999171297887,515.0106035192697,22.448032662971283,0.04352732720089216,0.0,1.6094379124341003,5.0,5.0
60598,50,26.04,475.0,40.0,19,0.0,0,2934.5903,61507,61507,2934.5903,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60783,50,26.31,450.0,49.5,19,0.01266,0,2926.4832,61507,61507,2926.4832,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60784,50,26.13,430.0,50.0,15,0.0,0,2926.4832,61507,61507,2926.4832,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60785,50,25.83,475.0,41.5,14,0.0,0,2926.4832,61507,61507,2926.4832,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60964,70,26.25,550.0,31.0,21,0.0,0,2918.1567,61507,61507,2918.1567,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60965,70,26.21,450.0,48.0,17,0.17277,0,2918.1567,61507,61507,2918.1567,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60966,70,26.15,525.0,32.0,19,0.0,0,2918.1567,61507,61507,2918.1567,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60967,70,25.93,575.0,24.5,16,0.0,0,2918.1567,61507,61507,2918.1567,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60968,70,25.59,575.0,19.5,20,0.0,0,2918.1567,61507,61507,2918.1567,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61137,70,26.21,625.0,30.0,18,0.08747,0,2909.6116,61507,61507,2909.6116,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61138,70,26.53,625.0,34.5,20,0.17415,0,2909.6116,61507,61507,2909.6116,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61139,70,26.22,550.0,39.5,16,0.28931,0,2909.6116,61507,61507,2909.6116,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61140,70,25.76,575.0,15.5,19,0.0,0,2909.6116,61507,61507,2909.6116,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61141,70,25.64,575.0,16.0,13,0.0,0,2909.6116,61507,61507,2909.6116,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61142,70,25.52,575.0,19.5,16,0.0,0,2909.6116,61507,61507,2909.6116,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61320,100,26.58,675.0,43.5,13,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61321,70,26.49,600.0,58.0,13,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61322,70,26.48,700.0,56.5,12,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61323,70,26.21,625.0,35.0,16,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61324,50,25.5,575.0,20.0,18,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61325,50,25.36,575.0,19.5,16,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61326,50,25.21,575.0,22.0,16,0.0,0,2900.8481,61507,61507,2900.8481,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61506,100,26.34,625.0,30.0,16,0.0,0,2891.8672,61507,61507,2891.8672,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61507,100,26.3,525.0,33.0,12,0.0,0,2891.8672,61507,61507,2891.8672,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61508,70,26.1,550.0,34.0,17,0.0,0,2891.8672,61507,61507,2891.8672,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61509,70,25.69,575.0,27.0,13,0.0,0,2891.8672,61507,61507,2891.8672,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61510,50,25.44,575.0,19.0,11,0.0,0,2891.8672,61507,61507,2891.8672,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61702,100,25.59,575.0,26.5,19,0.0,0,2882.6692,61507,61507,2882.6692,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61703,70,25.37,575.0,25.0,15,0.0,0,2882.6692,61507,61507,2882.6692,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61704,70,25.51,575.0,29.5,12,0.0,0,2882.6692,61507,61507,2882.6692,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61894,70,25.45,600.0,23.0,11,0.0,0,2873.2546,61507,61507,2873.2546,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
61895,70,25.31,550.0,30.5,11,0.0,0,2873.2546,61507,61507,2873.2546,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
62089,70,25.26,600.0,23.0,11,0.0,0,2863.624,61507,61507,2863.624,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
62090,70,25.05,550.0,28.0,12,0.0,0,2863.624,61507,61507,2863.624,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
62286,70,24.75,575.0,22.0,13,0.0,0,2853.7778,61507,61507,2853.7778,,101503.3083,101503.3083,31.340534569058967,68.82613208381504,25.83930166886984,565.702662309185,15.412317872204762,0.02112454820508545,0.0,,5.0,5.0
60608,100,26.47,430.0,99.0,10,0.0,0,2934.5903,60796,60796,2934.5903,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60609,100,26.38,410.0,108.0,10,0.0,0,2934.5903,60796,60796,2934.5903,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60610,70,26.22,390.0,111.0,12,0.0,0,2934.5903,60796,60796,2934.5903,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60611,70,26.22,450.0,42.0,16,0.0,0,2934.5903,60796,60796,2934.5903,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60612,70,26.08,575.0,21.5,15,0.0,0,2934.5903,60796,60796,2934.5903,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60794,70,26.34,390.0,124.0,11,0.0,0,2926.4832,60796,60796,2926.4832,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60795,70,26.45,350.0,132.0,10,2.95371,0,2926.4832,60796,60796,2926.4832,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60796,70,26.22,350.0,132.0,10,13.3819,0,2926.4832,60796,60796,2926.4832,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60797,70,26.02,350.0,132.0,10,0.0,0,2926.4832,60796,60796,2926.4832,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60798,70,25.87,370.0,129.0,12,0.0,0,2926.4832,60796,60796,2926.4832,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60799,50,25.75,550.0,31.0,19,0.0,0,2926.4832,60796,60796,2926.4832,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60977,70,26.27,575.0,35.5,16,0.0,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60978,70,26.37,390.0,124.0,11,0.0,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60979,70,26.18,370.0,129.0,10,1.38376,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60980,70,25.97,350.0,132.0,10,30.06615,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60981,70,25.81,350.0,132.0,10,0.28815,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60982,70,25.7,525.0,27.0,16,0.0,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60983,50,25.7,475.0,39.0,23,0.0,0,2918.1567,60796,60796,2918.1567,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61151,50,25.76,600.0,39.5,18,0.0,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61152,70,26.05,550.0,38.0,12,0.0,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61153,70,26.0,475.0,49.5,10,0.09401,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61154,70,25.85,450.0,105.0,10,7.59065,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61155,70,25.71,370.0,126.0,11,0.09662,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61156,70,25.42,350.0,132.0,15,0.0,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61157,70,25.51,350.0,132.0,15,0.0,0,2909.6116,60796,60796,2909.6116,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61335,50,25.54,575.0,23.0,22,0.0,0,2900.8481,60796,60796,2900.8481,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61336,70,25.89,550.0,37.5,14,0.0,0,2900.8481,60796,60796,2900.8481,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
61337,70,25.85,550.0,39.0,11,0.0,0,2900.8481,60796,60796,2900.8481,,81728.7731,81728.7731,85.8063473798801,69.3022460531712,25.986389768024058,445.2563611590543,13.175819212193703,1.9951727773043249,0.0,,5.0,5.0
60613,100,25.93,575.0,21.5,16,0.0,0,2934.5903,60618,60618,2934.5903,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60614,50,26.07,575.0,70.5,24,0.0,0,2934.5903,60618,60618,2934.5903,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60615,50,26.11,550.0,97.5,27,0.0,0,2934.5903,60618,60618,2934.5903,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60616,100,26.58,550.0,111.0,23,0.0,0,2934.5903,60618,60618,2934.5903,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60617,100,26.74,450.0,181.5,13,0.019,0,2934.5903,60618,60618,2934.5903,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60618,100,26.87,330.0,68.0,10,1.81444,0,2934.5903,60618,60618,2934.5903,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60800,50,25.79,575.0,19.0,19,0.09633,0,2926.4832,60618,60618,2926.4832,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60801,50,25.72,550.0,32.0,25,0.14892,0,2926.4832,60618,60618,2926.4832,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60802,50,25.84,550.0,38.5,27,0.0,0,2926.4832,60618,60618,2926.4832,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60803,100,26.51,500.0,41.5,21,0.0,0,2926.4832,60618,60618,2926.4832,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60804,100,26.66,410.0,60.0,13,0.0,0,2926.4832,60618,60618,2926.4832,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60805,100,26.75,350.0,66.0,13,0.07478,0,2926.4832,60618,60618,2926.4832,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60984,70,25.66,475.0,45.5,23,0.0,0,2918.1567,60618,60618,2918.1567,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
60985,70,25.74,475.0,63.5,22,0.0,0,2918.1567,60618,60618,2918.1567,,75855.00720000001,75855.00720000001,60.54446977100807,78.487733608705,26.01126346404196,481.7996108831692,19.649407510701547,0.09256317812528002,0.0,,5.0,5.0
